
 displacements (vx,vy,vz) for set NALL and time  0.1000000E+01

        90 -4.569426E-02 -4.705354E-03 -5.772269E-02
        91 -2.905714E-02 -2.650651E-03 -5.816997E-02
        92 -2.985261E-02 -8.013359E-03 -5.838560E-02
        93 -4.054104E-02 -2.466025E-03 -5.741439E-02
        94 -4.085223E-02 -7.305205E-03 -5.746375E-02
        95 -2.312099E-02 -8.996801E-03 -2.970570E-02
        96 -2.520706E-02 -9.482473E-03 -4.524021E-02
        97 -4.320312E-02 -8.707198E-03 -4.778298E-02
        98 -1.574804E-02 -7.829883E-03 -1.501285E-02
        99 -8.039948E-03 -5.685063E-03 -1.314232E-02
       100 -9.529482E-03 -6.309569E-03 -7.401994E-03
       101 -6.847357E-03 -5.222296E-03 -6.110348E-03
       102 -1.116936E-02 -6.660682E-03 -1.323934E-02
       103 -1.990187E-02 -8.702593E-03 -2.222229E-02
       104 -1.499763E-02 -7.591843E-03 -2.101561E-02
       105 -4.996373E-03 -4.014030E-03 -5.798446E-03
       106 -3.021203E-03 -3.164469E-03 -5.941756E-03
       107 -2.474016E-02 -9.066830E-03 -3.758106E-02
       108 -1.493928E-02 -8.989435E-03 -3.831842E-02
       109 -1.598269E-02 -8.265376E-03 -2.964496E-02
       110 -3.432953E-02 -9.120304E-03 -4.549638E-02
       111 -3.542930E-02 -9.443834E-03 -5.188508E-02
       112 -2.490853E-02 -1.013936E-02 -5.251850E-02
       113 -3.231145E-02 -9.075257E-03 -3.884078E-02
       114 -4.456855E-02 -8.795732E-03 -5.315965E-02
       115 -3.014179E-02 -9.201199E-03 -3.209027E-02
       116 -4.217859E-02 -8.928675E-03 -4.202602E-02
       117 -5.514515E-02 -8.168534E-03 -5.621585E-02
       118 -2.783258E-02 -9.261104E-03 -2.587388E-02
       119 -7.273744E-03 -6.861418E-03 -2.229107E-02
       120 -2.286021E-02  8.843835E-03 -2.984231E-02
       121 -4.337252E-02  8.754667E-03 -4.768982E-02
       122 -1.576366E-02  8.387941E-03 -1.499459E-02
       123 -2.527282E-02  9.606327E-03 -4.522660E-02
       124 -8.393765E-03  6.004618E-03 -1.303779E-02
       125 -1.491587E-02  9.086412E-03 -3.845351E-02
       126 -2.471667E-02  9.131311E-03 -3.761695E-02
       127 -1.578322E-02  8.344465E-03 -2.974682E-02
       128 -2.494063E-02  1.029324E-02 -5.245643E-02
       129 -7.644976E-03  7.026514E-03 -2.227443E-02
       130 -1.500870E-02  7.904855E-03 -2.089885E-02
       131 -3.102254E-03  3.205476E-03 -5.846076E-03
       132 -4.232541E-02  8.938246E-03 -4.193041E-02
       133 -2.993731E-02  9.091626E-03 -3.211911E-02
       134 -3.241409E-02  8.948020E-03 -3.886103E-02
       135 -5.534302E-02  8.300052E-03 -5.621294E-02
       136 -4.461025E-02  8.953856E-03 -5.311482E-02
       137 -3.424332E-02  9.163661E-03 -4.556646E-02
       138 -6.780696E-03  5.157531E-03 -6.565409E-03
       139 -1.182658E-02  7.187823E-03 -1.325771E-02
       140 -1.981785E-02  8.899003E-03 -2.203690E-02
       141 -9.585676E-03  6.413863E-03 -7.394243E-03
       142 -2.784673E-02  9.635705E-03 -2.581572E-02
       143 -3.548040E-02  9.632837E-03 -5.186460E-02
       144 -5.543382E-03  4.117735E-03 -5.790467E-03
       145 -4.135900E-02  1.711352E-04 -3.724495E-02
       146 -2.340628E-02  3.927289E-03 -2.049761E-02
       147 -5.552323E-02  4.351036E-03 -5.120228E-02
       148 -5.545515E-02 -4.276711E-03 -5.116925E-02
       149 -2.432153E-02 -3.716556E-03 -2.023824E-02
       150 -1.276315E-02 -7.331309E-04 -1.188762E-02
       151 -1.304880E-02 -3.481263E-03 -1.139824E-02
       152 -2.153806E-02 -1.789673E-04 -1.995666E-02
       153 -1.188776E-02  1.348739E-03 -1.164136E-02
       154 -3.266247E-02  2.416010E-03 -2.898615E-02
       155 -3.318980E-02 -2.309273E-03 -2.887431E-02
       156 -1.285867E-02  3.456584E-03 -1.135939E-02
       157 -3.393490E-02 -7.532768E-03 -2.839784E-02
       158 -3.377893E-02  7.533843E-03 -2.841680E-02
       159 -4.172910E-02  4.936063E-03 -3.652301E-02
       160 -4.903321E-02  6.804439E-03 -4.396934E-02
       161 -4.871279E-02  2.343135E-03 -4.428510E-02
       162 -6.180108E-02  6.158357E-03 -5.782905E-02
       163 -6.178360E-02  2.186088E-03 -5.769686E-02
       164 -5.538700E-02  8.534656E-05 -5.111608E-02
       165 -6.172989E-02 -1.983567E-03 -5.772297E-02
       166 -4.867888E-02 -2.198729E-03 -4.415481E-02
       167 -4.880109E-02 -6.712202E-03 -4.398956E-02
       168 -4.139507E-02 -4.803728E-03 -3.681872E-02
       169 -6.164450E-02 -6.019849E-03 -5.780907E-02
       170 -2.470749E-03 -3.322811E-07 -3.169213E-02
       171 -1.226962E-02  4.964726E-03 -4.614501E-02
       172 -1.209775E-02 -4.901888E-03 -4.617145E-02
       173  2.967451E-03  2.264420E-03 -1.593582E-02
       174  2.918635E-03 -2.361836E-03 -1.565497E-02
       175  7.619420E-05  5.092814E-03 -2.372014E-02
       176  2.452600E-03  1.720775E-03 -8.062928E-03
       177  9.697691E-04  1.661441E-03 -2.359911E-02
       178 -2.758402E-03  4.221973E-03 -3.151094E-02
       179 -7.690576E-03  6.949403E-03 -3.912900E-02
       180 -1.819201E-02  7.939647E-03 -5.281708E-02
       181 -6.976430E-03  2.311944E-03 -3.913926E-02
       182 -7.623594E-03 -6.803919E-03 -3.900855E-02
       183 -6.924681E-03 -2.275366E-03 -3.905770E-02
       184 -2.878728E-03 -3.968826E-03 -3.154217E-02
       185 -1.810991E-02 -7.826827E-03 -5.287571E-02
       186 -1.726114E-02 -2.534398E-03 -5.257825E-02
       187 -1.199654E-02  9.668186E-05 -4.604252E-02
       188  2.691473E-03  6.030648E-04 -8.148806E-03
       189  1.871798E-03  2.304706E-04 -1.555123E-02
       190  5.435702E-05 -4.972673E-03 -2.347798E-02
       191  1.038271E-03 -1.682095E-03 -2.345388E-02
       192  2.423199E-03 -1.659725E-03 -8.195530E-03
       193  2.793920E-03 -5.684533E-04 -8.415349E-03
       194 -1.737909E-02  2.694161E-03 -5.256290E-02
       195 -1.335955E-02  1.822591E-03 -2.131314E-02
       196 -3.143134E-02 -2.122115E-03 -3.900170E-02
       197 -6.949186E-03 -3.480277E-03 -7.178872E-03
       198 -1.218201E-02 -5.094635E-03 -1.421353E-02
       199 -2.375810E-02 -5.648401E-03 -2.730120E-02
       200 -2.683592E-02 -5.746428E-03 -3.441741E-02
       201 -1.630183E-02 -2.791741E-03 -1.904068E-02
       202 -4.230890E-02  4.550661E-03 -4.211424E-02
       203 -4.908420E-02  6.531650E-03 -4.933585E-02
       204 -3.733823E-02  3.497971E-03 -4.328490E-02
       205 -4.266875E-02  1.237464E-03 -4.489814E-02
       206 -3.554763E-02 -1.020752E-03 -3.761683E-02
       207 -4.446858E-02  4.531666E-03 -5.288794E-02
       208 -4.972662E-02  6.532030E-03 -5.431949E-02
       209 -1.834114E-02  2.504971E-03 -4.542114E-02
       210 -2.395736E-02  5.224730E-03 -5.204507E-02
       211 -2.941746E-02 -2.439653E-03 -5.162051E-02
       212 -2.386534E-02 -5.088107E-03 -5.212331E-02
       213 -5.735642E-03 -3.207769E-03 -2.228293E-02
       214 -3.548720E-03 -3.691658E-03 -1.430647E-02
       215 -8.322121E-03 -2.267729E-03 -8.705954E-03
       216 -1.725587E-02 -1.706107E-03 -1.751400E-02
       217 -3.486077E-02  4.954243E-03 -5.155207E-02
       218 -3.007901E-02  7.573002E-03 -5.176259E-02
       219 -3.371001E-02  4.701097E-03 -4.527511E-02
       220 -2.645895E-02  3.447405E-03 -3.434871E-02
       221 -3.878031E-02 -1.069031E-03 -4.912135E-02
       222 -2.383072E-02  1.331913E-04 -4.494643E-02
       223 -2.408057E-02 -3.385740E-03 -4.131211E-02
       224 -1.855073E-02 -1.073701E-03 -3.364576E-02
       225 -1.429766E-02 -4.042751E-03 -2.973863E-02
       226 -9.415626E-03 -2.334669E-03 -1.735483E-02
       227 -1.718808E-02 -2.944823E-03 -2.556527E-02
       228 -9.637069E-03  9.215932E-04 -2.594348E-02
       229 -1.385842E-02 -1.121554E-04 -1.566141E-02
       230 -1.376539E-02 -1.058583E-03 -1.815483E-02
       231 -1.929958E-02  5.478187E-03 -3.371740E-02
       232 -2.829191E-02  1.299689E-03 -4.134291E-02
       233 -1.778717E-02  5.269843E-03 -2.556691E-02
       234 -1.016342E-02 -2.967862E-03 -1.389361E-02
       235 -2.966613E-02  4.631211E-03 -3.242030E-02
       236 -2.331180E-02  1.215171E-03 -2.740984E-02
       237 -6.769835E-03  5.399321E-04 -9.882040E-03
       238 -2.142437E-02  1.117207E-04 -2.992135E-02
       239 -5.544029E-02 -4.165684E-03 -5.591268E-02
       240 -4.923389E-02 -9.950339E-04 -5.184409E-02
       241 -4.380860E-02 -3.269863E-03 -5.031942E-02
       242 -4.259998E-02 -3.302217E-03 -4.497330E-02
       243 -4.970311E-02 -6.367556E-03 -5.430175E-02
       244 -3.917906E-02 -5.637878E-03 -4.915555E-02
       245 -3.747463E-02 -5.619486E-03 -4.328644E-02
       246 -4.893926E-02 -6.441357E-03 -4.932969E-02
       247 -3.567257E-02 -5.778416E-03 -3.720212E-02
       248 -3.513931E-03  3.790603E-03 -1.424628E-02
       249 -1.003250E-02  4.195642E-03 -1.719265E-02
       250 -6.310918E-03  2.222778E-03 -1.780275E-02
       251 -1.034635E-02  4.829637E-03 -2.609460E-02
       252 -3.150035E-03  2.174032E-03 -6.075396E-03
       253 -6.695105E-03  2.829153E-03 -9.639199E-03
       254 -5.338957E-03  1.509630E-03 -9.504992E-03
       255 -1.399674E-03  1.263043E-03 -6.252230E-03
       256 -3.513497E-03  3.461284E-04 -9.589225E-03
       257 -1.420323E-02  4.875917E-03 -1.781743E-02
       258 -2.894144E-02 -5.696817E-03 -4.152297E-02
       259 -5.109476E-03 -4.226429E-04 -9.816137E-03
       260 -6.872835E-03  3.382245E-03 -7.252467E-03
       261 -8.490232E-03  2.496447E-03 -8.382720E-03
       262 -5.556072E-02  4.278621E-03 -5.590779E-02
       263 -1.914740E-02 -7.240657E-03 -4.556340E-02
       264 -1.255476E-03 -1.098417E-03 -6.704441E-03
       265 -1.853339E-02 -6.125678E-03 -1.750529E-02
       266 -3.248085E-03 -2.194006E-03 -6.028067E-03
       267 -1.914127E-02  7.347149E-03 -4.557997E-02
       268 -1.847323E-02  6.316310E-03 -1.737483E-02
       269 -3.012491E-02 -7.390436E-03 -5.180492E-02
       270 -4.965807E-02  2.271018E-03 -5.420316E-02
       271 -6.448096E-03  7.812549E-04 -7.422326E-03
       272 -1.636037E-02  2.934862E-03 -1.904274E-02
       273 -2.654762E-02 -4.712051E-03 -2.612320E-02
       274 -1.971850E-02 -6.770684E-03 -3.773263E-02
       275 -3.501069E-02 -4.765371E-03 -5.158498E-02
       276 -3.870248E-03 -1.586936E-03 -6.242328E-03
       277 -1.379437E-02  4.589401E-03 -3.834469E-02
       278 -2.254512E-02  6.794460E-03 -2.382494E-02
       279 -2.803202E-03 -1.204286E-03 -1.421158E-02
       280 -5.323837E-03  1.887518E-03 -6.502636E-03

 stresses (elem, integ.pnt.,sxx,syy,szz,sxy,sxz,syz) for set EALL and time  0.1000000E+01

         1   1 -1.131106E+03 -1.475640E+01 -1.716119E+02 -3.356754E+00 -3.201676E+02  2.123477E+01
         1   2 -1.272700E+03 -4.700025E+01 -1.863858E+02 -2.818239E+01 -3.218780E+02  1.565725E+01
         1   3 -1.215777E+03 -1.645748E+02 -2.552338E+02 -8.258282E+01 -3.955694E+02 -3.612501E+01
         1   4 -1.139750E+03 -1.744790E+01 -1.186518E+02  8.213948E+00 -3.047313E+02  9.219177E+00
         2   1 -1.064251E+03  2.464857E+01 -3.489590E+00 -1.212144E+01 -4.415257E+01  2.893453E+00
         2   2 -1.078236E+03  6.667227E+00 -4.890232E+01 -1.354209E+01 -1.025876E+02  6.936501E+00
         2   3 -1.134918E+03  1.894293E+01  8.349178E+00 -9.702028E+00 -5.422622E+01  3.171922E+00
         2   4 -1.152443E+03 -1.391491E+01 -8.976932E+01 -1.228622E+00 -1.322456E+02  6.614992E+00
         3   1 -1.000399E+03  2.784924E+01 -6.217703E+01 -2.958685E+00 -1.995957E+01  8.886497E+00
         3   2 -9.859228E+02  3.724334E+01 -1.330477E+02  5.528663E+00 -3.687076E+01  7.929596E+00
         3   3 -1.011140E+03  9.101365E+00 -1.499278E+02 -2.829685E+00 -3.807960E+01  1.267756E+01
         3   4 -1.034405E+03  3.706216E+00 -9.989239E+01 -8.792680E+00 -7.790045E+01  7.583183E+00
         4   1 -9.873926E+02 -5.870207E-01 -3.835082E+02 -1.205384E+01 -2.345022E+01  3.329614E+00
         4   2 -9.094925E+02 -2.140100E+01 -3.886581E+02  1.008546E+01 -3.170834E+01 -7.064751E+00
         4   3 -9.916940E+02 -1.696732E+00 -3.962785E+02 -7.413369E+00 -2.427092E+00  6.996428E-01
         4   4 -9.708828E+02 -1.274078E+01 -3.928064E+02 -1.279324E+00 -1.255604E+01 -4.112860E+00
         5   1 -1.086793E+03 -8.980129E+01 -3.874089E+02 -1.493054E+02 -3.538936E+02  3.130829E+01
         5   2 -1.097195E+03  8.254382E+01 -1.447915E+02 -6.246081E+00 -3.718127E+02 -9.267568E+00
         5   3 -1.215507E+03 -2.683470E+02 -3.963796E+02 -1.284705E+02 -4.029682E+02  1.052634E+01
         5   4 -1.012950E+03  8.741839E+01 -1.319032E+02 -3.794271E+00 -3.604703E+02 -9.048294E+00
         6   1 -1.001486E+03 -1.692171E+00 -3.898881E+02  4.994861E+00 -1.922416E+01  5.968459E+00
         6   2 -9.896630E+02  6.244972E+00 -3.094125E+02  5.238639E+00 -2.295792E+01 -9.948289E+00
         6   3 -9.984529E+02  1.547976E+01 -3.912335E+02 -1.758034E+00 -1.346471E+00  5.884466E+00
         6   4 -9.933599E+02  4.518595E+00 -3.711215E+02  7.753052E+00 -8.428736E+00 -5.983493E+00
         7   1 -7.239581E+02 -4.669718E+01 -4.078063E+02 -7.316022E+00 -6.157234E+01 -1.835919E+01
         7   2 -5.970808E+02 -2.048645E+01 -3.722197E+02 -3.348229E+01 -2.082584E+02  2.040123E+01
         7   3 -7.094634E+02 -3.029316E+01 -4.035667E+02 -2.026980E+01 -5.105254E+01 -1.466361E+00
         7   4 -5.155095E+02 -2.314959E+01 -3.760706E+02 -2.796197E+01 -7.490388E+01 -5.692311E+00
         8   1 -1.877986E+03 -5.606767E+02 -2.509393E+02  4.489139E+01 -3.590995E+02  6.712982E+01
         8   2 -1.563706E+03 -3.972178E+02 -3.881588E+02 -1.237288E+02 -4.184675E+02  1.668049E+00
         8   3 -1.549553E+03 -1.226002E+02  1.406754E+02 -2.928526E+01 -6.864718E+01 -4.487527E+01
         8   4 -1.508776E+03 -1.030532E+02  1.125802E+02  4.553510E+01 -6.388175E+01 -1.549979E+01
         9   1 -1.026735E+03  8.543156E-01 -2.688035E+02 -5.525408E+00 -3.813177E+01  1.278709E+01
         9   2 -9.864280E+02  7.085103E+00 -2.366318E+02 -8.338629E-01 -3.874289E+01  1.615007E+01
         9   3 -9.617759E+02  1.810025E+00 -2.952697E+02 -6.493709E+00 -8.607419E+01  6.047484E+00
         9   4 -1.003563E+03 -1.238719E+00 -3.289493E+02 -2.667553E+00 -2.474460E+01  1.533088E+01
        10   1 -1.154767E+03 -9.045170E+00 -2.705554E+01 -2.871383E+01 -4.725331E+01  9.424542E+00
        10   2 -1.057486E+03  3.751767E+01  1.157861E+01 -2.367338E+01 -2.475305E+01  2.018321E+00
        10   3 -1.095785E+03  8.021228E+00 -3.086109E+01 -1.476163E+01 -8.627644E+01  2.750219E+00
        10   4 -1.136474E+03  3.232089E+01  8.254355E-01 -2.436429E+01 -4.326678E+01  6.322054E+00
        11   1 -1.034851E+03  8.469751E+00 -1.588574E+02 -7.212255E+00 -1.003047E+02  5.595690E+00
        11   2 -1.017626E+03 -2.274210E+00 -1.666949E+02 -1.543957E+01 -2.389884E+02  5.032304E-01
        11   3 -1.046024E+03  4.008229E+00 -9.919989E+01 -1.134557E+01 -1.421495E+02  7.528876E+00
        11   4 -1.073112E+03 -1.628075E+00 -1.369666E+02 -6.850823E+00 -1.685777E+02  5.267007E-01
        12   1 -9.787193E+02  2.237207E+01 -2.530475E+02  7.776346E+00 -8.406599E+01  1.168733E+01
        12   2 -9.352961E+02  1.288962E+00 -3.688657E+02  1.479504E+01 -7.023280E+01 -6.020841E+00
        12   3 -9.076165E+02 -1.803180E+01 -3.907829E+02  1.867339E+00 -1.144290E+02 -1.753069E+01
        12   4 -9.830302E+02  3.970447E+00 -2.206559E+02  5.410042E+00 -1.862475E+02  8.532685E+00
        13   1 -9.011558E+02 -3.634676E+00 -2.546733E+02 -6.061031E-01 -3.097744E+02  4.959317E+00
        13   2 -7.353500E+02 -2.612927E+01 -2.959269E+02 -1.578400E+01 -2.902534E+02  1.072764E+01
        13   3 -6.961732E+02 -1.671134E+01 -3.500910E+02 -9.492120E+00 -1.851719E+02  3.528761E+00
        13   4 -8.626297E+02 -5.770905E+01 -3.041668E+02 -9.727478E+00 -2.931627E+02  2.298750E+00
        14   1 -1.355421E+03 -6.182661E+01 -7.604358E+01 -1.557330E+01 -2.190535E+02  1.720068E+01
        14   2 -1.141927E+03 -2.779793E+02 -3.360592E+02  1.496421E+01 -3.941586E+02  4.964431E+00
        14   3 -1.298721E+03 -3.345032E+02 -3.182038E+02 -6.085088E+01 -3.760055E+02 -2.080820E+01
        14   4 -1.141324E+03 -3.591430E-01 -1.093911E+02  1.342948E+01 -2.835621E+02  1.348865E+01
        15   1 -1.010046E+03  2.559475E-01 -2.184694E+02 -1.400374E+01 -1.238192E+02  1.031244E+00
        15   2 -9.388173E+02  5.379885E+00 -2.891906E+02 -9.274252E+00 -1.633987E+02 -2.206973E+00
        15   3 -9.708573E+02  1.755348E+00 -2.329655E+02 -1.148503E+01 -2.513990E+02 -2.893885E+00
        15   4 -9.133047E+02  7.948642E-01 -2.455211E+02  1.902161E+00 -2.654858E+02 -6.321103E+00
        16   1 -1.184980E+03 -2.215665E+02 -3.071546E+02 -7.836699E+01 -3.883257E+02 -4.494708E+01
        16   2 -1.036133E+03 -2.251521E+02 -2.913939E+02 -3.991792E+01 -3.691128E+02 -1.387578E+01
        16   3 -1.057525E+03 -2.340230E+01 -2.023263E+02 -1.926015E+01 -3.417555E+02  3.756095E+01
        16   4 -1.089896E+03 -3.039380E+01 -1.630846E+02  1.102858E+00 -3.010719E+02  3.089255E+01
        17   1 -1.078356E+03 -1.859911E+00 -8.208116E+01 -1.580801E+01 -1.482404E+02  4.552624E+00
        17   2 -1.081610E+03 -1.296276E+01 -1.339920E+02 -2.032897E+01 -2.482929E+02 -2.899978E+00
        17   3 -1.176350E+03  3.042999E+00 -1.703373E+01 -1.102443E+01 -1.131521E+02  8.079126E+00
        17   4 -1.144729E+03 -1.807731E+01 -1.158336E+02 -3.815777E+00 -1.817226E+02  5.047938E+00
        18   1 -1.170234E+03  2.154364E+01 -1.273797E+00 -2.281730E+01 -1.007532E+02  7.267218E+00
        18   2 -1.145982E+03 -5.289872E+00 -2.325745E+01 -2.284405E+01 -1.144281E+02  6.046912E+00
        18   3 -1.143370E+03 -3.395954E+01 -1.405173E+02 -8.356350E+00 -2.510534E+02 -2.741796E+00
        18   4 -1.111239E+03 -7.219407E+00 -6.614312E+01 -1.063599E+01 -1.407873E+02  1.116720E+00
        19   1 -1.014051E+03  2.315659E+01 -1.521461E+02 -5.808828E+00 -8.139617E+01  1.346255E+01
        19   2 -9.967404E+02 -9.481069E+00 -1.914152E+02 -1.265441E+01 -2.234670E+02 -6.006208E+00
        19   3 -9.969515E+02  1.124394E+01 -1.572446E+02 -6.168305E+00 -9.342456E+01  1.021164E+01
        19   4 -1.031705E+03 -1.916346E+00 -1.216048E+02 -1.051754E+01 -1.280687E+02  3.503503E+00
        20   1 -1.120600E+03 -3.810944E+02 -4.218936E+02 -1.814195E+02 -3.732321E+02 -7.955105E-01
        20   2 -1.218141E+03 -4.228978E+02 -4.636969E+02 -1.383206E+02 -4.000426E+02 -7.955105E-01
        20   3 -1.023705E+03 -3.395681E+02 -3.803672E+02 -7.979002E+01 -3.912381E+02 -7.955105E-01
        20   4 -9.900838E+02 -4.261752E+00 -1.770897E+02 -3.471968E+01 -3.786201E+02 -3.369837E+00
        21   1 -1.010240E+03  6.964380E+00 -2.288290E+02 -5.658019E+00 -8.324036E+01  1.031483E+01
        21   2 -9.925339E+02 -4.341266E+00 -2.325111E+02 -6.017496E+00 -9.554244E+01  8.626797E+00
        21   3 -9.605039E+02  6.752600E+00 -1.924377E+02 -1.250360E+01 -2.277552E+02 -4.416065E+00
        21   4 -9.392549E+02  5.800655E+00 -2.683860E+02 -9.878705E+00 -1.325957E+02  3.228438E-01
        22   1 -1.170452E+03 -3.944749E+02 -3.745039E+02 -2.725149E+01 -3.915886E+02 -4.449978E+00
        22   2 -1.497704E+03 -5.347258E+02 -5.147548E+02 -7.111837E+01 -4.425734E+02 -4.449978E+00
        22   3 -1.910177E+03 -7.114999E+02 -6.915289E+02 -2.909021E+01 -5.097973E+02 -4.449978E+00
        22   4 -1.438623E+03 -1.626692E+02 -7.807077E+01 -3.887858E+01 -2.250117E+02 -1.885041E+01
        23   1 -6.493450E+02  1.133372E+01 -3.576796E+02 -9.949203E+00 -1.505819E+02 -4.324024E-01
        23   2 -8.897131E+02 -2.772171E+01 -3.081100E+02  1.191889E+01 -2.850245E+02  1.921158E+01
        23   3 -6.474567E+02  2.441549E+01 -3.519077E+02 -9.912836E+00 -1.378473E+02  3.470283E+00
        23   4 -6.873915E+02 -1.727154E+01 -3.398890E+02 -1.977345E+01 -2.607240E+02  2.198599E+01
        24   1 -1.031682E+03 -4.342557E+01 -2.274088E+02  4.343830E+01 -3.730530E+02 -1.721373E+00
        24   2 -1.045492E+03 -1.324563E+02 -2.689667E+02  3.954284E+01 -3.899029E+02  3.395582E+01
        24   3 -1.359904E+03 -6.301144E+01 -1.214525E+02 -3.456849E+01 -2.384012E+02 -2.054829E+01
        24   4 -1.155095E+03 -3.204898E+01 -1.635122E+02 -4.167950E+00 -3.007164E+02 -2.171176E+01
        25   1 -1.045667E+03 -5.422615E+01 -2.450818E+02 -1.580844E+01 -3.395223E+02 -3.979261E+00
        25   2 -9.422145E+02 -1.447186E+02 -1.868294E+02 -1.841597E+01 -3.513869E+02  1.847003E+01
        25   3 -9.728661E+02 -8.961785E+01 -2.595464E+02 -2.265089E+00 -3.467924E+02  1.243381E+01
