
     E I G E N V A L U E   O U T P U T

 MODE NO    EIGENVALUE                       FREQUENCY   
        27 -2.513035E+01  5.881006E+01  5.803218E+02
        28  8.420851E+01  6.055293E+01  5.871894E+02
        29 -1.333115E+02  5.672355E+01  5.865333E+02
        30 -2.500461E+02  5.708048E+01  6.003012E+02
        31 -2.367065E+02  5.681381E+01  5.999189E+02
        32 -2.572044E+02  5.930492E+01  5.980367E+02
        33  2.231707E+02  5.852550E+01  2.871045E+02
        34  1.493189E+02  5.619418E+01  1.332756E+02
        35  2.563564E+02  5.732859E+01  4.512123E+02
        36 -1.853609E+02 -2.903291E+00  2.805317E+02
        37 -1.234479E+02 -3.158762E+01  1.249662E+02
        38 -2.109280E+02  3.073291E+01  4.485961E+02
        39  1.865425E+02 -2.809389E+00  2.803904E+02
        40  1.229944E+02 -3.090392E+01  1.232999E+02
        41  2.118691E+02  3.002552E+01  4.476479E+02
        42 -2.256708E+02  5.754163E+01  2.883919E+02
        43 -1.503631E+02  5.654101E+01  1.321999E+02
        44 -2.568043E+02  5.825284E+01  4.505031E+02
        45  0.000000E+00  0.000000E+00  0.000000E+00
        46  0.000000E+00  0.000000E+00  0.000000E+00
        47  0.000000E+00  0.000000E+00  0.000000E+00
        48  0.000000E+00  0.000000E+00  0.000000E+00
        49  0.000000E+00  0.000000E+00  0.000000E+00
        50  0.000000E+00  0.000000E+00  0.000000E+00
        51  0.000000E+00  0.000000E+00  0.000000E+00
        52  0.000000E+00  0.000000E+00  0.000000E+00
        53  0.000000E+00  0.000000E+00  0.000000E+00
        54  0.000000E+00  0.000000E+00  0.000000E+00
        55  0.000000E+00  0.000000E+00  0.000000E+00
        56  0.000000E+00  0.000000E+00  0.000000E+00
        57  0.000000E+00  0.000000E+00  0.000000E+00
        58  0.000000E+00  0.000000E+00  0.000000E+00
        59  0.000000E+00  0.000000E+00  0.000000E+00
        60  0.000000E+00  0.000000E+00  0.000000E+00
        61  0.000000E+00  0.000000E+00  0.000000E+00
        62  0.000000E+00  0.000000E+00  0.000000E+00
        63  0.000000E+00  0.000000E+00  0.000000E+00
        64  0.000000E+00  0.000000E+00  0.000000E+00
        65  0.000000E+00  0.000000E+00  0.000000E+00
        66  0.000000E+00  0.000000E+00  0.000000E+00
        67  0.000000E+00  0.000000E+00  0.000000E+00
        68  0.000000E+00  0.000000E+00  0.000000E+00
        69  0.000000E+00  0.000000E+00  0.000000E+00
        70  1.935277E+00  5.839870E+01  5.912589E+02
        71 -1.026870E+02  5.827423E+01  5.924978E+02
        72 -1.253823E+02  5.757976E+01  5.927086E+02
        73  1.023616E+02  5.769411E+01  5.918733E+02
        74  1.243867E+02  5.786770E+01  5.919720E+02
        75 -1.866319E+02  5.771189E+01  5.978489E+02
        76 -1.920533E+02  5.846417E+01  5.946412E+02
        77 -7.233782E+01  5.797260E+01  5.844022E+02
        78 -1.163760E+02  5.819953E+01  5.961944E+02
        79 -6.072012E+01  5.745323E+01  5.915937E+02
        80 -1.128339E+01  5.855722E+01  5.862219E+02
        81  1.745800E+02  5.614136E+01  5.991649E+02
        82  1.577862E+02  5.782899E+01  5.953102E+02
        83  3.581301E+01  5.899533E+01  5.844703E+02
        84  5.017754E+01  5.779033E+01  5.900603E+02
        85  1.144419E+02  5.756110E+01  5.964910E+02
        86  1.837916E+02  5.762873E+01  5.995545E+02
        87  1.915581E+02  5.805424E+01  5.956940E+02
        88  7.169352E+01  5.807367E+01  5.854923E+02
        89  6.185064E+01  5.787619E+01  5.901291E+02
        90  1.163862E+01  5.891768E+01  5.865653E+02
        91 -1.760680E+02  5.726390E+01  5.986091E+02
        92 -1.578168E+02  5.899217E+01  5.957298E+02
        93 -4.927520E+01  5.802092E+01  5.907423E+02
        94 -3.633271E+01  5.884658E+01  5.851065E+02
        95  2.053030E+01  2.997047E+01  2.658030E+02
        96 -7.774329E+01  3.838714E+01  4.432324E+02
        97  1.242173E+02  5.137600E+01  4.450559E+02
        98  5.863485E+01  3.450092E+01  1.088699E+02
        99 -3.282563E+01 -7.715193E+00  1.057007E+02
       100  4.662475E+01  3.173052E+01  4.567376E+01
       101  1.756667E+01  1.555371E+01  4.194177E+01
       102  1.203297E+01  1.368413E+01  1.034963E+02
       103  4.715272E+01  3.271407E+01  1.817297E+02
       104 -1.235564E+01  9.999923E+00  1.801447E+02
       105 -4.069235E+00 -2.118761E+00  4.219884E+01
       106 -3.269594E+01 -1.815458E+01  4.231494E+01
       107 -2.145040E+01  3.225936E+01  3.561396E+02
       108 -1.295482E+02  1.985297E+01  3.624791E+02
       109 -5.924792E+01  1.211821E+01  2.696109E+02
       110  2.424243E+01  4.516387E+01  4.399558E+02
       111 -2.707012E+01  5.034892E+01  5.176505E+02
       112 -1.438049E+02  4.764957E+01  5.242380E+02
       113  6.533739E+01  4.360008E+01  3.572805E+02
       114  7.456618E+01  5.326942E+01  5.183214E+02
       115  1.023835E+02  4.559189E+01  2.721946E+02
       116  1.743848E+02  5.361689E+01  3.660201E+02
       117  1.908973E+02  5.613214E+01  5.254185E+02
       118  1.304717E+02  4.980295E+01  1.972400E+02
       119 -9.659795E+01 -9.470122E+00  1.914302E+02
       120 -2.076040E+01  2.824033E+01  2.663790E+02
       121  7.692439E+01  3.845224E+01  4.423173E+02
       122  3.262018E+01 -7.894376E+00  1.050644E+02
       123 -1.251198E+02  5.167560E+01  4.440048E+02
       124 -6.006829E+01  3.661783E+01  1.080889E+02
       125 -1.757851E+02  5.448996E+01  3.657181E+02
       126 -6.632621E+01  4.197579E+01  3.571054E+02
       127 -1.025277E+02  4.535339E+01  2.733314E+02
       128 -1.916429E+02  5.648672E+01  5.241270E+02
       129 -1.299930E+02  5.108457E+01  1.963724E+02
       130 -4.692549E+01  3.138073E+01  1.809664E+02
       131 -4.715419E+01  3.181456E+01  4.504261E+01
       132  1.306258E+02  1.932699E+01  3.616015E+02
       133  5.888887E+01  1.289441E+01  2.695615E+02
       134  2.046306E+01  3.230751E+01  3.557617E+02
       135  1.440929E+02  4.698992E+01  5.234812E+02
       136  2.562210E+01  5.052003E+01  5.164874E+02
       137 -2.421351E+01  4.476733E+01  4.404483E+02
       138  4.409428E+00 -2.276820E+00  4.251508E+01
       139 -1.327469E+01  1.445361E+01  1.033316E+02
       140  1.253584E+01  9.903848E+00  1.790074E+02
       141  3.240873E+01 -1.827182E+01  4.195885E+01
       142  9.532406E+01 -1.073928E+01  1.897360E+02
       143 -7.539503E+01  5.344495E+01  5.169147E+02
       144 -1.819287E+01  1.758040E+01  4.272456E+01
       145  2.108265E+02  2.517399E+01  3.015071E+02
       146  1.259824E+02 -7.225752E+00  1.368852E+02
       147  2.315420E+02  3.544019E+01  4.555987E+02
       148  2.519636E+02  5.115471E+01  4.570268E+02
       149  1.405486E+02  2.572694E+01  1.411438E+02
       150  7.522976E+01  6.931694E+00  7.575957E+01
       151  7.717021E+01  2.098775E+01  7.160477E+01
       152  1.196504E+02  1.112634E+01  1.378964E+02
       153  6.752817E+01 -3.097262E+00  7.153442E+01
       154  1.720111E+02  8.163904E+00  2.168123E+02
       155  1.817686E+02  2.587023E+01  2.183014E+02
       156  6.811193E+01 -1.252303E+01  6.548917E+01
       157  1.899487E+02  4.886096E+01  2.131171E+02
       158  1.665987E+02 -1.115069E+01  2.074973E+02
       159  2.031197E+02  9.952363E+00  2.935038E+02
       160  2.143305E+02  1.817065E+01  3.714958E+02
       161  2.261219E+02  2.901192E+01  3.794110E+02
       162  2.264076E+02  4.471133E+01  5.278102E+02
       163  2.421340E+02  4.751204E+01  5.323003E+02
       164  2.424060E+02  4.267524E+01  4.578978E+02
       165  2.521811E+02  5.256762E+01  5.329282E+02
       166  2.356178E+02  4.035790E+01  3.796837E+02
       167  2.427762E+02  5.269547E+01  3.748719E+02
       168  2.177208E+02  4.291484E+01  2.986401E+02
       169  2.587235E+02  5.718932E+01  5.292288E+02
       170 -2.106797E+02  2.705456E+01  3.023647E+02
       171 -2.512661E+02  5.246782E+01  4.575236E+02
       172 -2.330421E+02  3.595022E+01  4.569599E+02
       173 -1.420828E+02  2.839814E+01  1.438108E+02
       174 -1.319477E+02 -5.343533E+00  1.369527E+02
       175 -1.907461E+02  4.885414E+01  2.146960E+02
       176 -7.765337E+01  2.120296E+01  7.048938E+01
       177 -1.823463E+02  2.722351E+01  2.199996E+02
       178 -2.195159E+02  4.177742E+01  2.980064E+02
       179 -2.438057E+02  5.349074E+01  3.758250E+02
       180 -2.588997E+02  5.805911E+01  5.282206E+02
       181 -2.352968E+02  4.195513E+01  3.825998E+02
       182 -2.139123E+02  1.834862E+01  3.712990E+02
       183 -2.268695E+02  2.971347E+01  3.807413E+02
       184 -2.025150E+02  1.074142E+01  2.951299E+02
       185 -2.264098E+02  4.594553E+01  5.286716E+02
       186 -2.433302E+02  4.842517E+01  5.313352E+02
       187 -2.406743E+02  4.319529E+01  4.599966E+02
       188 -7.565499E+01  9.402985E+00  7.419154E+01
       189 -1.248172E+02  7.629872E+00  1.413207E+02
       190 -1.687159E+02 -1.126573E+01  2.069225E+02
       191 -1.765257E+02  9.304535E+00  2.158566E+02
       192 -6.944589E+01 -1.279958E+01  6.697194E+01
       193 -7.428965E+01 -2.354288E-01  7.523983E+01
       194 -2.522294E+02  5.362002E+01  5.310813E+02
       195 -3.035711E+01  2.183420E+01  1.932090E+02
       196  4.795732E+01  3.692289E+01  3.681611E+02
       197  2.535918E+01  1.560337E+01  4.921875E+01
       198  2.706990E+01  1.927814E+01  1.117131E+02
       199  6.318842E+01  3.297089E+01  2.333852E+02
       200  3.179205E+01  3.516104E+01  3.191350E+02
       201  4.277584E+01  2.046835E+01  1.553567E+02
       202  1.497915E+02  2.687356E+01  3.712809E+02
       203  1.509984E+02  3.571358E+01  4.496949E+02
       204  6.688458E+01  3.661206E+01  4.086212E+02
       205  1.320327E+02  3.749601E+01  4.136569E+02
       206  1.230659E+02  3.303708E+01  3.318948E+02
       207  4.224123E+01  5.113907E+01  5.223186E+02
       208  9.135705E+01  4.935083E+01  5.226757E+02
       209 -1.762272E+02  4.683814E+01  4.561261E+02
       210 -1.866860E+02  5.428719E+01  5.279188E+02
       211 -1.083604E+02  5.045403E+01  5.272769E+02
       212 -1.660836E+02  4.887003E+01  5.288822E+02
       213 -1.077602E+02  2.719979E+00  2.024138E+02
       214 -7.343891E+01 -1.109855E+01  1.209030E+02
       215  4.031666E+01  1.420759E+01  5.774477E+01
       216  7.972637E+01  1.644802E+01  1.280513E+02
       217 -6.500208E+01  5.192110E+01  5.219463E+02
       218 -1.267957E+02  5.411397E+01  5.226953E+02
       219 -1.137601E+01  4.425694E+01  4.449368E+02
       220  1.322211E+01  3.033848E+01  3.208658E+02
       221  2.801093E+01  4.787040E+01  4.876429E+02
       222 -1.091240E+02  4.335308E+01  4.524762E+02
       223 -6.766132E+01  3.722687E+01  4.087794E+02
       224 -6.527230E+01  3.108896E+01  3.260060E+02
       225 -7.747285E+01  1.886277E+01  2.807374E+02
       226 -3.553456E+01  9.367155E+00  1.543488E+02
       227 -1.130338E+01  2.173291E+01  2.343285E+02
       228 -1.024120E+02  2.639469E+01  2.448303E+02
       229  4.479238E+01  1.152601E+01  1.202357E+02
       230  1.391707E+01  1.623026E+01  1.542347E+02
       231 -7.770858E+01  3.935478E+01  3.229432E+02
       232 -2.778705E+01  3.979303E+01  4.070743E+02
       233 -2.638679E+01  2.662694E+01  2.314023E+02
       234  4.789991E+00  1.128239E+01  1.151277E+02
       235  7.724987E+01  1.906956E+01  2.808194E+02
       236  5.246885E+01  2.027320E+01  2.379815E+02
       237 -5.924753E+00  8.316005E+00  8.142221E+01
       238 -3.922338E-01  2.711012E+01  2.787762E+02
       239  1.854785E+02  5.416667E+01  5.294760E+02
       240  1.435348E+02  4.788950E+01  4.933839E+02
       241  8.751073E+01  4.918659E+01  4.893210E+02
       242  1.397043E+02  4.443737E+01  4.141851E+02
       243  1.259429E+02  5.369015E+01  5.236462E+02
       244  3.955367E+01  4.888915E+01  4.841902E+02
       245  8.625594E+01  4.512980E+01  4.072489E+02
       246  1.831114E+02  5.212081E+01  4.516929E+02
       247  1.300847E+02  4.311740E+01  3.260650E+02
       248 -8.985265E+01  3.588426E+01  1.247453E+02
       249 -4.607592E+01  2.607966E+01  1.511263E+02
       250 -7.806316E+01  2.343171E+01  1.619821E+02
       251 -1.104208E+02  3.842451E+01  2.425485E+02
       252 -2.509888E+01  1.519024E+01  4.902564E+01
       253 -1.179352E+01  1.130000E+01  7.833366E+01
       254 -2.437889E+01  1.300403E+01  8.087186E+01
       255 -3.954559E+01  1.344744E+01  5.338983E+01
       256 -4.227779E+01  1.130991E+01  8.392376E+01
       257  2.973072E+00  1.250892E+01  1.477568E+02
       258 -9.793034E+00  3.880772E+01  4.046378E+02
       259 -2.317034E+01  6.204355E+00  8.373186E+01
       260  1.762201E+01 -4.804779E+00  4.641876E+01
       261  3.787773E+01 -6.053772E+00  5.249813E+01
       262  1.649263E+02  4.802286E+01  5.284911E+02
       263 -1.504580E+02  3.625485E+01  4.501851E+02
       264 -3.682626E+01 -4.765977E+00  5.622116E+01
       265  8.876790E+01  3.466834E+01  1.252867E+02
       266 -1.762449E+01 -4.177069E+00  4.740494E+01
       267 -1.834628E+02  5.295241E+01  4.516587E+02
       268  7.238579E+01 -1.122563E+01  1.192519E+02
       269 -9.164848E+01  4.965099E+01  5.232094E+02
       270  1.070203E+02  4.978288E+01  5.272589E+02
       271  2.042043E+01  3.054567E+00  5.051461E+01
       272  3.559515E+01  9.001328E+00  1.537158E+02
       273  1.196598E+02  3.403117E+01  2.054654E+02
       274 -8.043509E+01  2.786099E+01  3.636342E+02
       275 -4.160600E+01  5.100695E+01  5.225231E+02
       276 -8.096302E+00  1.706335E+00  4.984500E+01
       277 -1.675841E+02  4.473220E+01  3.749226E+02
       278  5.481803E+01  4.521276E+00  1.900046E+02
       279 -7.729407E+01  5.469781E+00  1.269882E+02
       280  6.481549E+00  2.244940E+00  4.779365E+01

 stresses (elem, integ.pnt.,sxx,syy,szz,sxy,sxz,syz) for set EALL and time  0.1000000E+01

         1   1  1.577309E+06 -4.362494E+04 -3.865777E+04  1.404777E+05  3.119281E+06 -1.930254E+05
         1   2  3.554136E+06  8.158319E+04  2.941485E+05  2.040680E+05  2.742486E+06 -1.547797E+05
         1   3  3.448535E+06  5.293265E+05  5.644886E+05  4.882170E+05  2.957083E+06  1.131408E+05
         1   4  1.664450E+06 -9.032980E+04 -2.760538E+05  1.366212E+05  2.978463E+06 -1.222001E+05
         2   1  1.434254E+06 -1.698296E+05 -2.233965E+05  2.330996E+05  6.305089E+05 -7.085712E+03
         2   2  1.036111E+06 -1.013212E+05 -2.932342E+05  2.065806E+05  1.280359E+06 -4.403499E+04
         2   3  2.585866E+06 -7.727332E+04 -2.475650E+05  2.935314E+05  8.180384E+05 -1.502985E+04
         2   4  1.729331E+06  7.665606E+04 -5.512059E+04  2.129538E+05  1.609580E+06 -6.657454E+04
         3   1  7.864930E+03 -1.043085E+05 -6.616286E+05  1.444797E+04  2.841382E+05 -1.218419E+05
         3   2 -2.445693E+05 -1.396468E+05 -2.773894E+05 -7.594846E+04  4.677173E+05 -1.072351E+05
         3   3  1.431700E+05  3.967203E+04 -8.989357E+04  9.754256E+03  5.030225E+05 -1.859896E+05
         3   4  4.860498E+05  2.020150E+04 -2.897204E+05  4.284907E+04  9.986433E+05 -8.554778E+04
         4   1 -4.085048E+05  2.474100E+05  5.400900E+05  1.407197E+05  3.080200E+05 -5.095701E+04
         4   2 -1.962230E+06  3.023301E+05 -2.145406E+04  4.550614E+04  3.296894E+05  3.331063E+04
         4   3 -4.095126E+05  3.513737E+05  1.864327E+05  1.348292E+05  6.107137E+04 -1.201536E+04
         4   4 -1.000812E+06  3.081231E+05  6.202762E+04  3.883448E+04  1.340232E+05  3.824003E+04
         5   1  2.030025E+06 -1.017370E+05  1.046830E+06  3.515814E+05  2.641388E+06 -4.648154E+04
         5   2  3.023442E+06 -2.512346E+05  3.210620E+05  6.567585E+04  2.829677E+06 -1.135762E+05
         5   3  3.443647E+06  7.866641E+05  1.283983E+06  4.904495E+05  2.852436E+06 -6.966801E+04
         5   4  1.403173E+06 -1.576203E+05 -1.434971E+05  1.874000E+05  3.196445E+06 -9.298124E+04
         6   1 -2.683494E+05  1.796739E+05  3.657134E+05  1.402154E+05  2.613488E+05 -5.925508E+04
         6   2 -1.683709E+05  1.973909E+05  4.637882E+05 -4.077503E+03  2.784583E+05  1.320353E+05
         6   3 -9.865133E+04  2.231198E+05  4.331270E+05  8.475918E+04  4.259294E+04 -7.743332E+04
         6   4 -1.089023E+05  1.489148E+05  6.768366E+05 -3.055228E+04  1.339803E+05  7.229441E+04
         7   1 -4.443812E+06  8.569079E+04  2.102815E+05  4.072425E+05  5.484172E+05  1.080834E+05
         7   2 -4.366990E+06 -2.110026E+05  1.278821E+05  2.218212E+05  1.802229E+06 -2.239259E+05
         7   3 -3.754461E+06  9.431036E+04  1.861182E+05  4.676041E+05  5.021720E+05 -7.709260E+04
         7   4 -6.165292E+06 -2.344304E+05 -1.506930E+05  1.291128E+05  6.378794E+05 -7.972027E+03
         8   1  1.031917E+07  3.294315E+06  1.407244E+06 -8.869003E+04  2.226298E+06 -4.274094E+05
         8   2  7.173469E+06  1.838060E+06  1.900273E+06  8.806997E+05  2.778287E+06  3.919118E+04
         8   3  7.960273E+06  7.811205E+05 -8.152456E+05  3.109779E+05  6.171391E+05  2.340018E+05
         8   4  6.917197E+06  7.604169E+05 -6.072509E+05 -7.024416E+04  6.745443E+05 -3.210501E+04
         9   1  2.475460E+05  2.866244E+05  5.439920E+05  4.850854E+04  5.310020E+05 -1.996510E+05
         9   2 -1.872770E+05  2.639931E+04  8.890370E+04 -2.147545E+04  4.937772E+05 -2.061350E+05
         9   3 -5.377011E+05  7.685786E+04  3.043679E+05 -6.436314E+03  9.985630E+05 -6.433733E+04
         9   4  1.738049E+04  3.039803E+05  7.459437E+05 -1.123556E+04  3.373303E+05 -2.098708E+05
        10   1  2.907347E+06  8.596263E+04  1.097180E+05  3.638737E+05  5.487207E+05 -4.467728E+04
        10   2  1.524953E+06 -2.898369E+05 -2.186151E+05  3.442033E+05  3.486339E+05 -3.070397E+03
        10   3  1.510783E+06 -6.476154E+04 -2.400237E+05  1.833305E+05  1.078769E+06 -6.601990E+03
        10   4  2.672960E+06 -2.452205E+05 -1.731249E+05  4.345880E+05  5.650099E+05 -1.769408E+04
        11   1  2.998315E+05  4.383373E+04 -2.124162E+05  1.113242E+05  1.228748E+06 -6.512468E+04
        11   2  1.308753E+04  1.287573E+04 -4.944227E+04  1.478485E+05  2.545295E+06  1.652563E+04
        11   3  5.419652E+05  2.040875E+04 -3.304149E+05  9.348941E+04  1.615972E+06 -4.135855E+04
        11   4  7.018532E+05  1.448338E+04 -8.732410E+04  2.354284E+05  1.945931E+06  2.718784E+03
        12   1 -4.030144E+05 -1.064415E+05  8.607263E+04  1.449846E+04  9.970459E+05 -1.538032E+05
        12   2 -1.201538E+06  6.729472E+04  3.472815E+05  1.202195E+05  8.206309E+05  7.860102E+04
        12   3 -1.808340E+06  2.302643E+05  5.275888E+05  3.135450E+05  1.233179E+06  2.159980E+05
        12   4 -4.019742E+05  1.217930E+04 -4.987741E+04  1.986027E+05  2.051527E+06 -6.935443E+04
        13   1 -8.454789E+05  8.512045E+04  5.917599E+04  2.866629E+05  2.969722E+06 -1.037039E+05
        13   2 -2.661266E+06 -1.139609E+05 -2.454053E+04  1.791296E+05  2.570394E+06 -1.393911E+05
        13   3 -4.166801E+06 -1.559804E+05 -6.697570E+04  4.252488E+05  1.836508E+06 -5.595562E+04
        13   4 -2.120894E+06 -4.508614E+04  3.496207E+04  3.882911E+05  2.813679E+06 -4.445580E+04
        14   1  4.516449E+06  3.294762E+05  1.536876E+05  5.065658E+05  1.970375E+06 -9.674486E+04
        14   2  2.067372E+06  4.942975E+05  7.723039E+05  6.298237E+04  3.096444E+06 -1.717430E+05
        14   3  4.068822E+06  1.309298E+06  1.122230E+06  4.823297E+05  2.795109E+06 -2.350407E+04
        14   4  1.879070E+06 -2.237838E+05 -2.237277E+05  1.719245E+05  2.752520E+06 -4.873577E+04
        15   1 -6.159609E+04  1.103861E+05  3.437809E+03  1.810490E+05  1.401825E+06 -3.046548E+03
        15   2 -9.821887E+05 -2.306888E+04  2.362500E+05  5.794766E+04  1.816127E+06  1.999768E+04
        15   3 -6.310174E+05 -6.505138E+04  1.316142E+05  1.105998E+05  2.678783E+06  2.869424E+04
        15   4 -1.449214E+06 -1.468642E+05 -1.053760E+05  1.413332E+05  2.672005E+06  7.295185E+04
        16   1  2.897886E+06  6.571509E+05  5.213521E+05  5.001415E+05  2.984324E+06  1.823647E+05
        16   2  1.042204E+06  3.256988E+05  1.737714E+05  3.846210E+05  2.981832E+06 -6.305308E+04
        16   3  1.056175E+06  7.146818E+03  1.677604E+05  2.064543E+05  3.147463E+06 -2.245995E+05
        16   4  1.251858E+06 -3.315996E+04  1.450364E+05  2.014618E+05  2.930009E+06 -2.053496E+05
        17   1  1.009633E+06  4.274484E+04 -1.402925E+05  1.833906E+05  1.688504E+06 -2.198642E+02
        17   2  8.094997E+05  5.990232E+04 -1.057625E+05  2.522939E+05  2.634288E+06  7.220847E+04
        17   3  2.403502E+06 -1.079888E+05 -3.511089E+05  3.420024E+05  1.371706E+06 -4.100790E+04
        17   4  1.463194E+06  8.735988E+04 -2.240665E+04  2.419272E+05  2.052157E+06 -3.954489E+04
        18   1  2.571520E+06 -2.297535E+05 -3.640446E+05  3.922229E+05  1.207009E+06 -2.781840E+04
        18   2  2.422821E+06 -5.629063E+04 -2.238497E+05  2.538874E+05  1.295867E+06  1.281961E+04
        18   3  1.756011E+06  3.562192E+05  2.469959E+05  6.475041E+04  2.681161E+06  5.403384E+04
        18   4  1.586065E+06  1.128641E+05 -6.713673E+04  9.185952E+04  1.612663E+06  3.237963E+04
        19   1  4.483266E+04 -1.085051E+05 -4.117899E+05  3.164912E+04  1.007382E+06 -1.445933E+05
        19   2  8.037056E+04  1.415631E+05  3.023070E+05  1.034204E+05  2.494224E+06  8.672438E+04
        19   3  4.077000E+03 -8.850704E+04 -3.268683E+05  7.269654E+03  1.148901E+06 -1.132656E+05
        19   4  5.458673E+05  7.086698E+04 -1.294571E+05  4.573349E+04  1.525292E+06 -1.819284E+04
        20   1  1.521092E+06  5.585336E+05  5.177056E+05  3.686974E+05  2.631313E+06 -1.665489E+04
        20   2  2.969494E+06  1.179277E+06  1.138449E+06  5.226492E+05  2.857444E+06 -1.665489E+04
        20   3  8.234276E+05  2.595344E+05  2.187064E+05  3.025997E+05  2.951418E+06 -1.665489E+04
        20   4  8.831449E+05 -1.700207E+04 -1.899522E+05  2.409798E+05  3.222833E+06 -7.055127E+04
        21   1  4.930009E+04  1.744093E+05  3.688490E+05  2.725080E+04  1.034351E+06 -1.693973E+05
        21   2 -3.061263E+04  1.552503E+05  3.624042E+05  2.871332E+03  1.157837E+06 -1.302768E+05
        21   3 -4.985876E+05 -1.589481E+05 -2.783805E+05  9.902204E+04  2.477831E+06  1.185928E+05
        21   4 -7.249628E+05 -2.044296E+04  1.679551E+05  2.710190E+04  1.511854E+06  2.071232E+04
        22   1  2.588064E+06  7.315290E+05  6.053753E+05  4.243430E+05  2.709466E+06  2.065820E+04
        22   2  5.953008E+06  2.173648E+06  2.047494E+06  5.598007E+05  2.924558E+06  2.065820E+04
        22   3  9.798608E+06  3.821762E+06  3.695609E+06  4.133437E+05  3.195501E+06  2.065820E+04
        22   4  5.903958E+06  9.305540E+05  3.961587E+05  6.310708E+05  1.843029E+06  8.750953E+04
        23   1 -4.648827E+06 -3.986334E+05 -1.800970E+05  4.793196E+05  1.478538E+06  4.950932E+03
        23   2 -6.202066E+05  3.258492E+05  4.884633E+05  1.453372E+05  2.836663E+06 -1.557490E+05
        23   3 -3.644844E+06 -2.600687E+05 -8.574152E+04  3.417584E+05  1.345663E+06  1.769774E+04
        23   4 -2.908598E+06 -5.030960E+04  2.241548E+05  1.710430E+05  2.302338E+06 -2.042031E+05
        24   1 -1.121262E+03 -8.417892E+04  1.509616E+04 -3.123225E+04  3.518376E+06  3.524618E+04
        24   2  1.041146E+06 -9.617598E+04  2.942406E+05  4.477651E+04  3.251572E+06 -3.573674E+05
        24   3  3.898286E+06  1.984377E+05  2.264335E+05  6.663993E+05  2.277637E+06  1.811625E+05
        24   4  1.419280E+06  4.057165E+04  1.802755E+04  3.434902E+05  3.056679E+06  2.621760E+05
        25   1  4.029471E+05  1.240956E+05  3.642947E+05  2.428265E+05  3.292734E+06 -7.255166E+04
        25   2 -1.109200E+05 -1.711225E+05 -7.055793E+05  3.694412E+05  3.066547E+06 -1.993089E+05
        25   3 -8.274126E+05 -5.127927E+04 -6.654379E+03  3.861067E+05  3.240677E+06 -2.387845E+04
        25   4  9.701329E+05  3.592611E+05  9.676339E+05  2.675436E+05  3.272265E+06 -4.837801E+04
